 Ferrocene PUBLISHED DATA                                         Feff 8.10
 Abs   Z=26 Rmt= 1.252 Rnm= 1.298 K  shell
 Pot 1 Z= 6 Rmt= 0.847 Rnm= 1.042
 Pot 2 Z= 1 Rmt= 0.763 Rnm= 0.924
 Gam_ch=1.309E+00 H-L exch
 Mu= 5.790E+00 kf=2.396E+00 Vint=-1.609E+01 Rs_int= 1.513
 Path   13      icalc       2
 -----------------------------------------------------------------------
   3  20.000   4.0951    1.9020    5.79009 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  26 Fe       absorbing atom
     0.7141   -0.9828    1.6696  1   6 C     
     0.0000    1.2149   -1.6696  1   6 C     
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
  0.000  3.4928E+00  0.0000E+00 -3.1723E+00  1.016E+00  2.7905E+01  2.3967E+00
  0.100  3.4919E+00  4.9559E-02 -3.9759E+00  1.016E+00  2.7929E+01  2.3987E+00
  0.200  3.4892E+00  9.8468E-02 -4.7487E+00  1.016E+00  2.7995E+01  2.4047E+00
  0.300  3.4846E+00  1.4610E-01 -5.4909E+00  1.017E+00  2.8100E+01  2.4146E+00
  0.400  3.4782E+00  1.9187E-01 -6.2029E+00  1.017E+00  2.8232E+01  2.4284E+00
  0.500  3.4698E+00  2.3526E-01 -6.8849E+00  1.017E+00  2.8377E+01  2.4461E+00
  0.600  3.4594E+00  2.7584E-01 -7.5376E+00  1.018E+00  2.8516E+01  2.4675E+00
  0.700  3.4468E+00  3.1322E-01 -8.1615E+00  1.018E+00  2.8630E+01  2.4926E+00
  0.800  3.4320E+00  3.4714E-01 -8.7572E+00  1.019E+00  2.8697E+01  2.5213E+00
  0.900  3.4148E+00  3.7738E-01 -9.3253E+00  1.019E+00  2.8693E+01  2.5535E+00
  1.000  3.3953E+00  4.0381E-01 -9.8666E+00  1.020E+00  2.8598E+01  2.5890E+00
  1.100  3.3732E+00  4.2635E-01 -1.0381E+01  1.021E+00  2.8394E+01  2.6279E+00
  1.200  3.3485E+00  4.4496E-01 -1.0871E+01  1.023E+00  2.8069E+01  2.6699E+00
  1.300  3.3211E+00  4.5965E-01 -1.1335E+01  1.024E+00  2.7619E+01  2.7150E+00
  1.400  3.2909E+00  4.7044E-01 -1.1774E+01  1.026E+00  2.7044E+01  2.7632E+00
  1.500  3.2579E+00  4.7738E-01 -1.2189E+01  1.028E+00  2.6357E+01  2.8143E+00
  1.600  3.2220E+00  4.8053E-01 -1.2581E+01  1.030E+00  2.5572E+01  2.8682E+00
  1.700  3.1831E+00  4.7997E-01 -1.2949E+01  1.032E+00  2.4711E+01  2.9250E+00
  1.800  3.1412E+00  4.7578E-01 -1.3293E+01  1.035E+00  2.3800E+01  2.9845E+00
  1.900  3.0963E+00  4.6807E-01 -1.3615E+01  1.038E+00  2.2865E+01  3.0468E+00
  2.000  3.0483E+00  4.5698E-01 -1.3915E+01  1.041E+00  2.1931E+01  3.1118E+00
  2.200  2.9426E+00  4.2541E-01 -1.4447E+01  1.048E+00  2.0160E+01  3.2501E+00
  2.400  2.8237E+00  3.8311E-01 -1.4892E+01  1.055E+00  1.8651E+01  3.3996E+00
  2.600  2.6920E+00  3.3271E-01 -1.5249E+01  1.061E+00  1.7527E+01  3.5620E+00
  2.800  2.5123E+00  2.8874E-01 -1.5502E+01  1.078E+00  1.3940E+01  3.7490E+00
  3.000  2.4018E+00  2.8784E-01 -1.5873E+01  1.185E+00  8.3266E+00  3.9069E+00
  3.200  2.3533E+00  2.5361E-01 -1.6311E+01  1.219E+00  7.0950E+00  4.0398E+00
  3.400  2.2964E+00  2.0929E-01 -1.6745E+01  1.237E+00  6.4904E+00  4.1787E+00
  3.600  2.2293E+00  1.7015E-01 -1.7180E+01  1.235E+00  6.1818E+00  4.3249E+00
  3.800  2.1587E+00  1.3957E-01 -1.7622E+01  1.231E+00  6.0337E+00  4.4761E+00
  4.000  2.0863E+00  1.1647E-01 -1.8066E+01  1.218E+00  5.9839E+00  4.6318E+00
  4.200  2.0124E+00  9.9940E-02 -1.8507E+01  1.205E+00  6.0001E+00  4.7916E+00
  4.400  1.9374E+00  8.8284E-02 -1.8940E+01  1.193E+00  6.0640E+00  4.9551E+00
  4.600  1.8614E+00  8.0028E-02 -1.9355E+01  1.178E+00  6.1640E+00  5.1219E+00
  4.800  1.7826E+00  7.4003E-02 -1.9738E+01  1.166E+00  6.2926E+00  5.2917E+00
  5.000  1.7015E+00  6.9284E-02 -2.0089E+01  1.154E+00  6.4447E+00  5.4641E+00
  5.200  1.6176E+00  6.5046E-02 -2.0408E+01  1.144E+00  6.6164E+00  5.6390E+00
  5.400  1.5303E+00  6.0718E-02 -2.0692E+01  1.133E+00  6.8052E+00  5.8159E+00
  5.600  1.4403E+00  5.5932E-02 -2.0951E+01  1.123E+00  7.0088E+00  5.9948E+00
  5.800  1.3474E+00  5.0625E-02 -2.1186E+01  1.114E+00  7.2257E+00  6.1755E+00
  6.000  1.2527E+00  4.4927E-02 -2.1403E+01  1.104E+00  7.4545E+00  6.3576E+00
  6.500  1.0150E+00  3.0479E-02 -2.1901E+01  1.079E+00  8.0727E+00  6.8188E+00
  7.000  7.8907E-01  1.8860E-02 -2.2384E+01  1.055E+00  8.7481E+00  7.2868E+00
  7.500  5.8527E-01  1.1750E-02 -2.2877E+01  1.034E+00  9.4730E+00  7.7601E+00
  8.000  4.0072E-01  8.3279E-03 -2.3343E+01  1.020E+00  1.0242E+01  8.2375E+00
  8.500  2.2118E-01  6.9934E-03 -2.3721E+01  1.007E+00  1.1052E+01  8.7182E+00
  9.000  3.5267E-02  6.4272E-03 -2.4009E+01  9.939E-01  1.1899E+01  9.2016E+00
  9.500 -1.5485E-01  5.7922E-03 -2.4265E+01  9.816E-01  1.2782E+01  9.6872E+00
 10.000 -3.3651E-01  4.7451E-03 -2.4545E+01  9.698E-01  1.3699E+01  1.0175E+01
 11.000 -6.5656E-01  2.4336E-03 -2.5262E+01  9.543E-01  1.5627E+01  1.1154E+01
 12.000 -9.5674E-01  1.5105E-03 -2.5884E+01  9.482E-01  1.7675E+01  1.2137E+01
 13.000 -1.2442E+00  1.3393E-03 -2.6060E+01  9.420E-01  1.9836E+01  1.3123E+01
 14.000 -1.4938E+00  1.0058E-03 -2.6389E+01  9.390E-01  2.2104E+01  1.4112E+01
 15.000 -1.7348E+00  6.3551E-04 -2.7040E+01  9.386E-01  2.4475E+01  1.5103E+01
 16.000 -1.9584E+00  4.8913E-04 -2.7362E+01  9.372E-01  2.6945E+01  1.6095E+01
 17.000 -2.1588E+00  4.2385E-04 -2.7334E+01  9.379E-01  2.9510E+01  1.7088E+01
 18.000 -2.3554E+00  3.3362E-04 -2.7655E+01  9.383E-01  3.2167E+01  1.8082E+01
 19.000 -2.5324E+00  2.6735E-04 -2.8181E+01  9.384E-01  3.4914E+01  1.9077E+01
 20.000 -2.6995E+00  2.4604E-04 -2.8148E+01  9.392E-01  3.7748E+01  2.0072E+01
