 name:     molybdenum                                             Feff 8.20
 formula:  Mo
 sites:    Mo1
 refer1:   Kittel, ISSP
 refer2:
 schoen:
 notes1:   metal, bcc
 POT  SCF  20  5.3121   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=42 Rmt= 1.509 Rnm= 1.565 K  shell
 Pot 1 Z=42 Rmt= 1.479 Rnm= 1.530
 Gam_ch=5.613E+00 H-L exch
 Mu=-8.903E+00 kf=2.144E+00 Vint=-2.045E+01 Rs_int= 1.692
 PATH  Rmax= 8.018,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 0.50%
 Path   79      icalc       2
 -----------------------------------------------------------------------
   2  24.000   6.8592    2.8926   -8.90277 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  42 Mo       absorbing atom
     1.5736   -4.7208   -4.7208  1  42 Mo    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -1.960  9.8279E+00  3.5222E+00 -7.5575E+00  1.012E+00  1.0240E+00  3.7717E-01
 -1.820  9.5815E+00  2.9030E+00 -7.9850E+00  1.114E+00  1.3664E+00  5.0331E-01
 -1.680  9.4362E+00  2.0812E+00 -7.8749E+00  1.160E+00  1.8938E+00  6.9755E-01
 -1.540  9.3257E+00  1.4578E+00 -7.5429E+00  1.171E+00  2.4634E+00  9.0738E-01
 -1.400  9.2329E+00  1.1929E+00 -7.4118E+00  1.169E+00  2.9550E+00  1.0884E+00
 -1.260  9.1535E+00  1.1006E+00 -7.5382E+00  1.163E+00  3.3594E+00  1.2374E+00
 -1.214  9.1300E+00  1.0845E+00 -7.6295E+00  1.161E+00  3.4763E+00  1.2804E+00
 -1.051  9.0564E+00  1.0269E+00 -8.1275E+00  1.155E+00  3.8329E+00  1.4118E+00
 -0.858  8.9860E+00  8.9709E-01 -9.0634E+00  1.148E+00  4.1629E+00  1.5334E+00
 -0.607  8.9185E+00  6.3651E-01 -1.0850E+01  1.142E+00  4.4708E+00  1.6468E+00
  0.000  8.8537E+00  2.9758E-04 -1.1311E+01  1.137E+00  4.7602E+00  1.7534E+00
  0.100  8.8520E+00  9.8225E-02 -1.2647E+01  1.136E+00  4.7675E+00  1.7561E+00
  0.200  8.8471E+00  1.9506E-01 -1.3901E+01  1.136E+00  4.7892E+00  1.7641E+00
  0.300  8.8388E+00  2.8899E-01 -1.5077E+01  1.135E+00  4.8248E+00  1.7774E+00
  0.400  8.8274E+00  3.7834E-01 -1.6178E+01  1.135E+00  4.8736E+00  1.7960E+00
  0.500  8.8128E+00  4.6132E-01 -1.7206E+01  1.134E+00  4.9343E+00  1.8195E+00
  0.600  8.7950E+00  5.3616E-01 -1.8165E+01  1.132E+00  5.0056E+00  1.8480E+00
  0.700  8.7742E+00  6.0135E-01 -1.9058E+01  1.131E+00  5.0858E+00  1.8811E+00
  0.800  8.7504E+00  6.5589E-01 -1.9890E+01  1.130E+00  5.1730E+00  1.9187E+00
  0.900  8.7237E+00  6.9937E-01 -2.0664E+01  1.129E+00  5.2652E+00  1.9606E+00
  1.000  8.6942E+00  7.3204E-01 -2.1384E+01  1.129E+00  5.3602E+00  2.0066E+00
  1.100  8.6617E+00  7.5462E-01 -2.2053E+01  1.128E+00  5.4557E+00  2.0564E+00
  1.200  8.6265E+00  7.6815E-01 -2.2672E+01  1.128E+00  5.5497E+00  2.1100E+00
  1.300  8.5883E+00  7.7376E-01 -2.3244E+01  1.128E+00  5.6401E+00  2.1670E+00
  1.400  8.5472E+00  7.7253E-01 -2.3770E+01  1.129E+00  5.7252E+00  2.2274E+00
  1.500  8.5030E+00  7.6541E-01 -2.4249E+01  1.130E+00  5.8035E+00  2.2911E+00
  1.600  8.4557E+00  7.5315E-01 -2.4681E+01  1.132E+00  5.8742E+00  2.3580E+00
  1.700  8.4050E+00  7.3638E-01 -2.5066E+01  1.135E+00  5.9368E+00  2.4279E+00
  1.800  8.3506E+00  7.1561E-01 -2.5401E+01  1.137E+00  5.9916E+00  2.5008E+00
  1.900  8.2923E+00  6.9138E-01 -2.5684E+01  1.141E+00  6.0397E+00  2.5768E+00
  2.000  8.2297E+00  6.6436E-01 -2.5910E+01  1.144E+00  6.0829E+00  2.6558E+00
  2.200  8.0898E+00  6.0626E-01 -2.6177E+01  1.152E+00  6.1666E+00  2.8231E+00
  2.400  7.9234E+00  5.5315E-01 -2.6120E+01  1.158E+00  6.2785E+00  3.0058E+00
  2.600  7.7006E+00  4.8490E-01 -2.5651E+01  1.247E+00  5.3989E+00  3.2142E+00
  2.800  7.6143E+00  4.9127E-01 -2.5904E+01  1.368E+00  4.4605E+00  3.3740E+00
  3.000  7.5705E+00  5.5122E-01 -2.6432E+01  1.400E+00  4.1567E+00  3.5140E+00
  3.200  7.4882E+00  6.2215E-01 -2.6846E+01  1.406E+00  4.0185E+00  3.6644E+00
  3.400  7.3911E+00  6.8400E-01 -2.7220E+01  1.398E+00  3.9770E+00  3.8205E+00
  3.600  7.2825E+00  7.2448E-01 -2.7560E+01  1.375E+00  3.9936E+00  3.9813E+00
  3.800  7.1673E+00  7.3478E-01 -2.7862E+01  1.353E+00  4.0493E+00  4.1465E+00
  4.000  7.0472E+00  7.2099E-01 -2.8124E+01  1.325E+00  4.1335E+00  4.3155E+00
  4.200  6.9242E+00  6.8619E-01 -2.8342E+01  1.300E+00  4.2394E+00  4.4879E+00
  4.400  6.8002E+00  6.3774E-01 -2.8514E+01  1.273E+00  4.3628E+00  4.6634E+00
  4.600  6.6754E+00  5.8316E-01 -2.8641E+01  1.249E+00  4.5004E+00  4.8416E+00
  4.800  6.5510E+00  5.2790E-01 -2.8720E+01  1.227E+00  4.6502E+00  5.0221E+00
  5.000  6.4274E+00  4.7926E-01 -2.8751E+01  1.206E+00  4.8104E+00  5.2046E+00
  5.200  6.3048E+00  4.4234E-01 -2.8741E+01  1.188E+00  4.9797E+00  5.3890E+00
  5.400  6.1836E+00  4.2142E-01 -2.8698E+01  1.171E+00  5.1573E+00  5.5749E+00
  5.600  6.0635E+00  4.1731E-01 -2.8641E+01  1.155E+00  5.3421E+00  5.7623E+00
  5.800  5.9447E+00  4.2884E-01 -2.8590E+01  1.140E+00  5.5337E+00  5.9509E+00
  6.000  5.8267E+00  4.5249E-01 -2.8557E+01  1.125E+00  5.7314E+00  6.1405E+00
  6.500  5.5335E+00  5.3688E-01 -2.8562E+01  1.086E+00  6.2495E+00  6.6187E+00
  7.000  5.2446E+00  6.1901E-01 -2.8653E+01  1.054E+00  6.7975E+00  7.1014E+00
  7.500  4.9665E+00  6.8257E-01 -2.8783E+01  1.028E+00  7.3715E+00  7.5875E+00
  8.000  4.7005E+00  7.2675E-01 -2.8923E+01  1.009E+00  7.9686E+00  8.0762E+00
  8.500  4.4437E+00  7.5252E-01 -2.9061E+01  9.945E-01  8.5864E+00  8.5669E+00
  9.000  4.1958E+00  7.5963E-01 -2.9197E+01  9.823E-01  9.2232E+00  9.0591E+00
  9.500  3.9585E+00  7.5305E-01 -2.9332E+01  9.724E-01  9.8775E+00  9.5526E+00
 10.000  3.7325E+00  7.3835E-01 -2.9463E+01  9.649E-01  1.0548E+01  1.0047E+01
 11.000  3.3081E+00  6.8823E-01 -2.9710E+01  9.549E-01  1.1934E+01  1.1038E+01
 12.000  2.9144E+00  6.2385E-01 -2.9947E+01  9.477E-01  1.3375E+01  1.2032E+01
 13.000  2.5525E+00  5.5605E-01 -3.0170E+01  9.440E-01  1.4865E+01  1.3027E+01
 14.000  2.2148E+00  4.8999E-01 -3.0390E+01  9.414E-01  1.6400E+01  1.4023E+01
 15.000  1.9028E+00  4.2975E-01 -3.0600E+01  9.393E-01  1.7976E+01  1.5020E+01
 16.000  1.6106E+00  3.7646E-01 -3.0811E+01  9.369E-01  1.9590E+01  1.6017E+01
 17.000  1.3352E+00  3.3044E-01 -3.1016E+01  9.342E-01  2.1240E+01  1.7015E+01
 18.000  1.0762E+00  2.9112E-01 -3.1232E+01  9.329E-01  2.2923E+01  1.8013E+01
 19.000  8.3034E-01  2.5703E-01 -3.1448E+01  9.322E-01  2.4636E+01  1.9012E+01
 20.000  5.9947E-01  2.2856E-01 -3.1668E+01  9.323E-01  2.6379E+01  2.0011E+01
 21.000  3.7995E-01  2.0369E-01 -3.1883E+01  9.327E-01  2.8150E+01  2.1010E+01
 22.000  1.7317E-01  1.8405E-01 -3.2107E+01  9.335E-01  2.9947E+01  2.2009E+01
 23.000 -2.4474E-02  1.6709E-01 -3.2328E+01  9.345E-01  3.1768E+01  2.3008E+01
 24.000 -2.1090E-01  1.5418E-01 -3.2546E+01  9.356E-01  3.3612E+01  2.4007E+01
 25.000 -3.8844E-01  1.4346E-01 -3.2764E+01  9.369E-01  3.5478E+01  2.5007E+01
